"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0A860","2019-09-19 05:00:00","362.000","27.000","4.100","21.400","0.890","971.100","-99.000","0.000","-99.000","-99.000","-99.000","22.100","","21.400",""
"C0U940","2019-09-19 05:00:00","25.000","281.000","1.800","22.400","0.730","1010.100","-99.000","0.000","-99.000","-99.000","-99.000","23.000","","22.000",""
"C0S970","2019-09-19 05:00:00","19.000","308.000","2.500","24.700","0.730","1006.600","-99.000","0.000","-99.000","-99.000","-99.000","26.700","","24.000",""
"C0V260","2019-09-19 05:00:00","126.000","89.000","0.300","24.900","0.960","993.800","-99.000","0.000","-99.000","-99.000","-99.000","26.100","","24.900",""
"C0H990","2019-09-19 05:00:00","3076.000","36.000","0.400","10.000","0.620","705.300","-99.000","0.000","-99.000","-99.000","-99.000","10.300","","9.500",""
"C0I390","2019-09-19 05:00:00","1184.000","90.000","1.200","16.700","0.960","883.600","-99.000","0.000","-99.000","-99.000","-99.000","19.800","","16.700",""
"C0B020","2019-09-19 05:00:00","86.000","7.000","8.900","25.700","0.940","1000.400","-99.000","0.000","14.000","357.000","","26.000","","25.600",""
"CM0170","2019-09-19 05:00:00","106.000","105.000","2.000","23.400","0.720","997.400","-99.000","0.000","-99.000","-99.000","-99.000","24.500","","23.100",""
"C0F860","2019-09-19 05:00:00","2215.000","81.000","0.600","9.100","1.000","779.800","-99.000","0.000","-99.000","-99.000","-99.000","11.700","","9.100",""
"C0U890","2019-09-19 05:00:00","116.000","285.000","4.400","22.000","0.840","1000.200","-99.000","0.500","-99.000","-99.000","-99.000","22.800","","21.800",""
"C0G800","2019-09-19 05:00:00","15.000","34.000","7.600","24.500","0.690","1006.500","-99.000","0.000","14.900","55.000","","25.100","","24.100",""
"C0F850","2019-09-19 05:00:00","379.000","0.000","0.100","20.400","0.870","966.200","-99.000","0.000","-99.000","-99.000","-99.000","22.400","","20.200",""
"C0AH50","2019-09-19 05:00:00","275.000","39.000","2.700","23.200","0.990","981.000","-99.000","0.000","8.200","23.000","","23.700","","23.100",""
"C0Z160","2019-09-19 05:00:00","124.000","191.000","0.300","22.400","0.850","996.600","-99.000","0.000","-99.000","-99.000","-99.000","25.300","","18.900",""
"C0R540","2019-09-19 05:00:00","17.000","107.000","1.500","26.200","0.770","1005.100","-99.000","0.000","-99.000","-99.000","-99.000","27.800","","26.200",""
"C0K480","2019-09-19 05:00:00","56.000","14.000","2.200","23.400","0.730","1001.800","-99.000","0.000","-99.000","-99.000","-99.000","24.400","","23.300",""
"C0H890","2019-09-19 05:00:00","440.000","210.000","0.300","22.000","0.900","959.100","-99.000","0.000","-99.000","-99.000","-99.000","24.200","","22.000",""
"C0S770","2019-09-19 05:00:00","375.000","279.000","0.300","21.100","0.880","967.200","-99.000","0.000","-99.000","-99.000","-99.000","23.100","","20.900",""
"C0X230","2019-09-19 05:00:00","29.000","14.000","2.500","23.400","0.750","1006.300","-99.000","0.000","-99.000","-99.000","-99.000","24.800","","23.200",""
"C0B010","2019-09-19 05:00:00","38.000","36.000","3.600","25.600","0.730","1005.300","-99.000","0.500","12.100","53.000","","26.200","","25.100",""
"C1R340","2019-09-19 05:00:00","230.000","-99.000","-99.000","-99.000","0.840","-99.000","-99.000","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0R490","2019-09-19 05:00:00","49.000","16.000","1.100","26.000","0.890","1001.600","-99.000","0.000","-99.000","-99.000","-99.000","26.900","","26.000",""
"C0SA40","2019-09-19 05:00:00","200.000","321.000","0.300","21.300","0.880","987.300","-99.000","0.000","-99.000","-99.000","-99.000","24.400","","21.200",""
"C0Z280","2019-09-19 05:00:00","224.000","266.000","0.300","21.900","0.830","986.000","-99.000","0.000","-99.000","-99.000","-99.000","24.400","","21.200",""
"C0Z070","2019-09-19 05:00:00","247.000","329.000","1.000","21.900","0.860","982.100","-99.000","0.000","-99.000","-99.000","-99.000","23.800","","21.700",""
"C0T9N0","2019-09-19 05:00:00","261.000","26.000","2.100","21.700","0.860","980.500","-99.000","0.000","-99.000","-99.000","-99.000","24.000","","21.500",""
"C0K470","2019-09-19 05:00:00","97.000","0.000","0.000","23.000","0.890","997.300","-99.000","0.000","-99.000","-99.000","-99.000","24.500","","22.600",""
"C0V650","2019-09-19 05:00:00","28.000","19.000","2.900","24.800","0.720","1006.400","-99.000","0.000","-99.000","-99.000","-99.000","26.400","","24.800",""
"C0H9C0","2019-09-19 05:00:00","3402.000","76.000","2.100","9.400","0.660","676.600","-99.000","0.000","-99.000","-99.000","-99.000","9.700","","8.100",""
"C0U780","2019-09-19 05:00:00","15.000","273.000","2.100","23.200","0.680","1010.700","-99.000","0.000","-99.000","-99.000","-99.000","23.800","","22.900",""
"C0U760","2019-09-19 05:00:00","22.000","297.000","1.200","25.700","0.540","1009.600","-99.000","0.000","7.100","271.000","","25.900","","25.000",""
"C0X290","2019-09-19 05:00:00","10.000","37.000","5.900","24.800","0.730","1007.100","-99.000","0.000","-99.000","-99.000","-99.000","25.800","","24.700",""
"C0R420","2019-09-19 05:00:00","504.000","103.000","2.500","20.600","-99.000","948.600","-99.000","0.000","-99.000","-99.000","-99.000","21.900","","20.600",""
"C0E830","2019-09-19 05:00:00","37.000","31.000","3.800","25.400","0.640","1004.700","-99.000","0.000","9.800","38.000","","25.400","","25.100",""
"C0K330","2019-09-19 05:00:00","38.000","21.000","1.100","24.000","0.690","1003.800","-99.000","0.000","-99.000","-99.000","-99.000","24.800","","23.700",""
"C0M660","2019-09-19 05:00:00","40.000","20.000","2.800","23.500","0.740","1004.400","-99.000","0.000","-99.000","-99.000","-99.000","24.900","","23.400",""
"C0D580","2019-09-19 05:00:00","120.000","0.000","0.000","20.400","0.770","997.300","-99.000","0.000","-99.000","-99.000","-99.000","20.900","","20.100",""
"C0R640","2019-09-19 05:00:00","21.000","129.000","1.100","27.400","0.840","1005.800","-99.000","0.000","-99.000","-99.000","-99.000","28.900","","27.400",""
"C0E810","2019-09-19 05:00:00","53.000","36.000","3.200","23.200","0.750","1003.900","-99.000","0.000","9.500","33.000","","23.700","","23.200",""
"C0G830","2019-09-19 05:00:00","27.000","7.000","2.600","24.000","0.820","1003.900","-99.000","0.000","-99.000","-99.000","-99.000","24.400","","23.400",""
"C0A550","2019-09-19 05:00:00","422.000","332.000","0.500","20.600","0.970","964.900","-99.000","0.000","-99.000","-99.000","-99.000","20.700","","19.900",""
"C0G750","2019-09-19 05:00:00","31.000","346.000","3.100","24.100","0.710","1005.900","-99.000","0.000","-99.000","-99.000","-99.000","24.900","","24.100",""
"C0Z270","2019-09-19 05:00:00","343.000","37.000","2.000","23.100","0.620","971.600","-99.000","0.000","11.300","47.000","","23.900","","22.900",""
"C0UA30","2019-09-19 05:00:00","1397.000","235.000","1.300","13.900","0.920","861.400","-99.000","0.500","-99.000","-99.000","-99.000","14.600","","13.200",""
"C0I080","2019-09-19 05:00:00","536.000","0.000","0.000","22.000","0.940","951.800","-99.000","0.000","-99.000","-99.000","-99.000","23.300","","22.000",""
"C0UA00","2019-09-19 05:00:00","392.000","195.000","0.700","18.000","0.990","969.700","-99.000","0.000","-99.000","-99.000","-99.000","19.900","","17.800",""
"C0AD40","2019-09-19 05:00:00","32.000","0.000","0.200","22.900","0.830","1008.500","-99.000","0.000","-99.000","-99.000","-99.000","24.500","","22.900",""
"C0S660","2019-09-19 05:00:00","794.000","176.000","0.900","17.700","0.910","923.400","-99.000","0.000","-99.000","-99.000","-99.000","19.900","","17.500",""
"C0M640","2019-09-19 05:00:00","155.000","346.000","0.800","23.100","0.960","990.700","-99.000","0.000","-99.000","-99.000","-99.000","24.800","","23.000",""
"C0R660","2019-09-19 05:00:00","20.000","168.000","1.200","25.500","-99.000","1006.000","-99.000","0.000","-99.000","-99.000","-99.000","27.200","","25.400",""
"C0UA10","2019-09-19 05:00:00","1711.000","325.000","0.900","10.300","1.000","832.900","-99.000","0.500","-99.000","-99.000","-99.000","13.100","","10.300",""
"C0V770","2019-09-19 05:00:00","26.000","323.000","1.200","25.100","0.990","1004.600","-99.000","0.000","-99.000","-99.000","-99.000","26.900","","25.100",""
"C0E730","2019-09-19 05:00:00","26.000","36.000","2.000","24.400","0.670","1006.600","-99.000","0.000","-99.000","-99.000","-99.000","24.800","","24.100",""
"C0V810","2019-09-19 05:00:00","32.000","327.000","1.100","25.800","0.960","1002.700","-99.000","0.000","-99.000","-99.000","-99.000","27.200","","25.800",""
"C0A9C0","2019-09-19 05:00:00","35.000","8.000","2.600","25.400","0.690","1008.400","-99.000","0.000","-99.000","-99.000","-99.000","25.700","","24.400",""
"C0X310","2019-09-19 05:00:00","9.000","30.000","3.600","24.500","0.740","1007.900","-99.000","0.000","-99.000","-99.000","-99.000","25.700","","24.300",""
"C0K280","2019-09-19 05:00:00","23.000","32.000","3.600","24.500","0.700","1008.100","-99.000","0.000","-99.000","-99.000","-99.000","25.300","","24.500",""
"C0M650","2019-09-19 05:00:00","20.000","12.000","2.500","24.000","0.700","1006.400","-99.000","0.000","-99.000","-99.000","-99.000","25.200","","24.000",""
"C0S910","2019-09-19 05:00:00","212.000","42.000","14.300","25.500","0.770","984.500","-99.000","0.000","22.300","49.000","","25.900","","25.200",""
"C0D570","2019-09-19 05:00:00","15.000","0.000","0.200","23.600","0.780","1009.500","-99.000","0.000","-99.000","-99.000","-99.000","24.500","","22.900",""
"C0M710","2019-09-19 05:00:00","15.000","15.000","2.100","24.700","0.690","1006.900","-99.000","0.000","-99.000","-99.000","-99.000","25.400","","24.600",""
"C0V490","2019-09-19 05:00:00","20.000","109.000","0.500","27.400","0.830","1005.400","-99.000","0.000","-99.000","-99.000","-99.000","28.100","","27.400",""
"C0E870","2019-09-19 05:00:00","34.000","41.000","5.200","24.900","0.620","1007.600","-99.000","0.000","10.700","35.000","","25.100","","24.600",""
"C0M800","2019-09-19 05:00:00","440.000","62.000","0.700","22.400","0.930","959.700","-99.000","0.000","-99.000","-99.000","-99.000","23.700","","22.400",""
"C0A570","2019-09-19 05:00:00","360.000","0.000","0.000","19.400","0.990","972.700","-99.000","0.000","-99.000","-99.000","-99.000","20.200","","19.400",""
"C0S790","2019-09-19 05:00:00","236.000","309.000","1.000","21.900","0.860","984.000","-99.000","0.000","-99.000","-99.000","-99.000","22.900","","21.600",""
"C0D590","2019-09-19 05:00:00","143.000","58.000","1.100","22.400","0.820","996.200","-99.000","0.000","-99.000","-99.000","-99.000","23.300","","22.400",""
"C0U990","2019-09-19 05:00:00","31.000","236.000","1.300","22.700","0.760","1009.600","-99.000","0.000","-99.000","-99.000","-99.000","23.300","","22.100",""
"C0A970","2019-09-19 05:00:00","96.000","6.000","9.900","24.400","0.810","1000.800","-99.000","0.000","15.800","354.000","","24.600","","23.600",""
"CM0110","2019-09-19 05:00:00","7.000","52.000","5.000","25.300","0.600","1008.200","-99.000","0.000","13.200","59.000","","25.500","","24.800",""
"C0S940","2019-09-19 05:00:00","150.000","18.000","2.700","24.500","0.630","992.200","-99.000","0.000","9.000","22.000","","25.000","","24.200",""
"C0X250","2019-09-19 05:00:00","33.000","18.000","2.100","23.500","0.760","1004.600","-99.000","0.000","-99.000","-99.000","-99.000","25.400","","23.500",""
"C0K520","2019-09-19 05:00:00","10.000","24.000","2.400","24.600","0.670","1006.400","-99.000","0.000","-99.000","-99.000","-99.000","25.100","","24.500",""
"C0Z200","2019-09-19 05:00:00","153.000","195.000","0.400","22.100","0.990","993.500","-99.000","0.000","-99.000","-99.000","-99.000","24.600","","21.800",""
"C0V740","2019-09-19 05:00:00","60.000","330.000","0.800","25.200","0.980","1001.800","-99.000","0.000","-99.000","-99.000","-99.000","26.100","","25.200",""
"C0V790","2019-09-19 05:00:00","410.000","25.000","1.600","23.200","0.880","961.600","-99.000","0.000","-99.000","-99.000","-99.000","23.500","","23.000",""
"C0G860","2019-09-19 05:00:00","45.000","349.000","1.500","25.600","0.580","1001.800","-99.000","0.000","-99.000","-99.000","-99.000","26.400","","25.300",""
"C0F0A0","2019-09-19 05:00:00","3587.000","66.000","0.800","6.900","0.640","664.200","-99.000","0.000","-99.000","-99.000","-99.000","7.700","","5.000",""
"C0Z250","2019-09-19 05:00:00","1124.000","0.000","0.200","16.100","0.990","888.100","-99.000","0.000","-99.000","-99.000","-99.000","17.100","","15.900",""
"C0K440","2019-09-19 05:00:00","35.000","346.000","4.300","23.700","0.740","1004.600","-99.000","0.000","-99.000","-99.000","-99.000","24.400","","23.600",""
"C0T900","2019-09-19 05:00:00","160.000","0.000","0.100","22.200","0.860","990.100","-99.000","0.000","-99.000","-99.000","-99.000","24.300","","22.200",""
"C0F9V0","2019-09-19 05:00:00","525.000","0.000","0.100","19.600","0.880","952.100","-99.000","0.000","-99.000","-99.000","-99.000","21.200","","19.400",""
"C0UA20","2019-09-19 05:00:00","2619.000","83.000","1.100","5.300","0.700","-99.000","-99.000","0.000","-99.000","-99.000","-99.000","7.900","","4.500",""
"C0M850","2019-09-19 05:00:00","695.000","0.000","0.000","21.100","0.990","930.700","-99.000","0.000","-99.000","-99.000","-99.000","21.900","","21.100",""
"C0G790","2019-09-19 05:00:00","27.000","16.000","0.700","25.400","0.630","1007.100","-99.000","0.000","-99.000","-99.000","-99.000","26.200","","25.100",""
"C0C620","2019-09-19 05:00:00","19.000","31.000","3.000","25.700","0.690","1008.500","-99.000","0.000","8.600","40.000","","25.700","","23.700",""
"C0I360","2019-09-19 05:00:00","300.000","0.000","0.000","22.800","0.880","974.100","-99.000","0.000","-99.000","-99.000","-99.000","25.400","","22.600",""
"C0M810","2019-09-19 05:00:00","1354.000","158.000","0.700","17.600","0.950","863.500","-99.000","0.000","-99.000","-99.000","-99.000","18.400","","17.000",""
"C0AC80","2019-09-19 05:00:00","40.000","0.000","0.000","21.700","0.960","1007.400","-99.000","0.500","-99.000","-99.000","-99.000","22.900","","21.600",""
"CM0140","2019-09-19 05:00:00","26.000","51.000","3.000","26.800","0.510","1006.600","-99.000","0.000","9.100","45.000","","27.100","","26.600",""
"C0SA20","2019-09-19 05:00:00","857.000","11.000","1.700","18.400","0.950","915.200","-99.000","0.000","-99.000","-99.000","-99.000","19.400","","18.300",""
"C0K490","2019-09-19 05:00:00","91.000","46.000","0.700","22.700","0.860","997.900","-99.000","0.000","-99.000","-99.000","-99.000","24.500","","22.700",""
"C0V820","2019-09-19 05:00:00","441.000","27.000","0.900","23.400","0.870","961.000","-99.000","0.000","-99.000","-99.000","-99.000","23.500","","22.800",""
"C0S810","2019-09-19 05:00:00","65.000","355.000","1.900","24.100","0.720","1003.900","-99.000","0.000","-99.000","-99.000","-99.000","25.600","","23.900",""
"C0R580","2019-09-19 05:00:00","10.000","120.000","0.900","25.600","0.820","1006.100","-99.000","0.000","-99.000","-99.000","-99.000","27.800","","25.400",""
"C0Z330","2019-09-19 05:00:00","488.000","22.000","1.000","21.000","0.680","957.100","-99.000","0.000","-99.000","-99.000","-99.000","22.000","","19.700",""
"C0E590","2019-09-19 05:00:00","40.000","37.000","2.100","24.300","0.680","1004.100","-99.000","0.000","7.900","217.000","","24.400","","23.900",""
"C0D540","2019-09-19 05:00:00","227.000","53.000","1.000","22.000","0.720","986.600","-99.000","0.000","-99.000","-99.000","-99.000","23.400","","22.000",""
"C0K420","2019-09-19 05:00:00","42.000","8.000","1.500","23.600","0.710","1003.600","-99.000","0.000","-99.000","-99.000","-99.000","24.700","","23.500",""
"C0Z180","2019-09-19 05:00:00","34.000","187.000","0.900","25.400","0.670","1005.100","-99.000","0.000","-99.000","-99.000","-99.000","26.000","","24.300",""
"C0AD10","2019-09-19 05:00:00","27.000","28.000","2.600","25.700","0.650","1008.500","-99.000","0.000","-99.000","-99.000","-99.000","25.800","","24.600",""
"C0M720","2019-09-19 05:00:00","225.000","325.000","0.900","22.400","0.920","982.800","-99.000","0.000","-99.000","-99.000","-99.000","24.300","","22.200",""
"C0V450","2019-09-19 05:00:00","51.000","90.000","0.400","24.900","0.990","1001.400","-99.000","0.000","-99.000","-99.000","-99.000","27.400","","24.900",""
"C0R280","2019-09-19 05:00:00","242.000","63.000","1.200","22.600","-99.000","980.600","-99.000","0.000","-99.000","-99.000","-99.000","24.600","","22.600",""
"C0E610","2019-09-19 05:00:00","850.000","0.000","0.000","17.500","0.770","916.600","-99.000","0.000","-99.000","-99.000","-99.000","18.200","","17.500",""
"C0V610","2019-09-19 05:00:00","22.000","353.000","2.300","25.100","0.800","1005.100","-99.000","0.000","-99.000","-99.000","-99.000","27.200","","25.100",""
"C0Z310","2019-09-19 05:00:00","59.000","360.000","1.100","23.600","0.650","1003.100","-99.000","0.000","-99.000","-99.000","-99.000","26.000","","23.600",""
"C0S700","2019-09-19 05:00:00","507.000","169.000","0.500","20.000","0.940","953.900","-99.000","0.000","-99.000","-99.000","-99.000","21.300","","19.900",""
"C0T9G0","2019-09-19 05:00:00","605.000","232.000","0.500","20.400","0.990","944.700","-99.000","0.000","-99.000","-99.000","-99.000","20.900","","20.300",""
